SOURCE	TARGET
176890	122821
176891	176769
176892	176769
176893	176769
176894	176769
176895	122821
176896	176769
176897	141673
176898	141673
176899	122821
176900	122821
176901	122821
176902	122821
176903	141673
176904	122821
176905	141673
176906	141673
176907	122821
176908	141673
176909	141673
176910	176769
176911	6762
176912	122821
176913	176769
176914	122821
176915	141673
176916	6762
176917	141673
176918	159223
176919	6762
176920	135740
176921	6762
176922	6762
176923	86450
176924	141673
176925	176769
176926	86450
176927	187788
176928	122821
176929	122821
176930	86450
176931	6762
176932	176728
176933	190824
176934	121487
176936	176939
176940	121487
176942	108003
176943	176946
176944	130473
176948	174977
176950	178445
176953	176952
176958	159834
176959	165515
176960	180774
176961	140492
176962	25011
176964	25011
176965	176969
176966	138916
176967	24608
176968	176965
176969	140489
176971	176970
176973	41728
176974	162726
176975	121843
176976	97495
176977	155922
176978	160663
176980	160883
176981	192933
176983	129028
176984	156227
176985	137141
176986	124323
176987	136022
176988	181874
176989	182193
176990	182193
176991	124116
176992	177023
176993	24094
176994	24094
176996	144066
176998	136769
176999	144066
177000	177018
177001	182193
177002	181874
177004	124116
177005	124116
177006	124111
177007	124116
177009	144419
177010	124116
177011	181874
177012	182193
177014	177023
177015	124116
177016	174393
177017	174393
177018	177023
177020	124116
177021	176998
177022	182193
177023	24094
177024	24094
177026	177023
177027	177018
177028	127727
177029	177030
177030	124585
177032	139220
177034	131352
177036	20002
177037	178130
177038	140059
177039	52193
177040	115642
177041	144234
177044	3092
177046	13066
177048	13074
177049	177050
177053	129028
177054	66122
177055	147996
177056	7530
177057	183225
177058	185678
177059	177451
177060	185679
177061	164961
177063	129582
177065	137159
177066	174225
177067	179195
177068	118701
177069	118705
177070	183661
177071	183661
177072	129325
177073	157035
177074	127725
177075	178422
177076	120601
177077	137667
177080	156083
177081	137667
177084	174297
177085	174297
177086	76817
177087	154840
177088	131560
177089	56504
177090	154911
177093	20078
177094	23033
177095	178326
177096	137046
177100	177105
177102	124418
177104	143487
177105	9415
177106	9415
177107	124408
177108	177105
177109	144699
177110	9415
177111	124418
177112	177105
177114	5546
177115	12991
177116	14160
177118	10232
177120	169177
177121	18944
177122	131560
177123	153540
177124	18071
177125	187594
177126	145228
177127	12829
177129	143624
177130	131889
177131	120075
177132	190824
177133	176324
177135	148931
177136	22683
177139	190176
177140	164141
177141	124204
177143	13845
177144	4206
177145	172674
177146	172674
177147	21935
177148	177150
177150	177152
177153	177150
177155	178130
177156	155981
177158	130989
177159	4615
177160	176089
177161	167360
177162	179087
177163	193079
177164	15597
177165	192907
177166	179195
177167	133055
177168	66122
177169	131423
177170	93882
177171	187789
177172	11894
177173	135300
177174	65846
177175	132321
177176	127678
177177	150682
177178	162622
177179	165920
177180	127552
177183	177184
177186	10034
177187	10034
177188	10034
177189	177186
177190	7752
177192	10060
177193	10035
177194	7747
177195	177184
177196	10035
177201	158712
177202	177199
177203	13738
177204	129867
177206	190581
177207	178093
177210	1481
177211	123372
177212	177224
177213	123372
177215	123372
177216	122207
177218	177224
177219	146459
177220	123372
177221	123372
177222	122207
177223	177224
177224	167183
177225	141290
177226	178539
177227	136169
177229	20018
177230	166256
177231	134048
177232	124790
177234	135719
177236	135719
177240	177244
177241	147920
177242	184161
177243	147920
177244	177241
177245	1601
177246	149669
177247	121122
177249	138590
177250	138590
177251	143969
177252	138590
177253	150814
177254	138593
177258	164739
177259	9159
177261	166692
177262	1079
177263	149860
177265	149084
177266	149844
177267	176073
177268	183342
177270	186685
177271	59856
177273	33893
177274	177125
177275	129240
177280	12205
177282	166165
177283	177340
177284	177307
177285	177281
177286	177300
177287	177306
177288	177290
177291	20490
177292	160108
177293	177288
177294	177335
177295	177290
177296	177335
177297	177288
177298	177291
177299	177291
177301	177295
177303	183465
177304	177297
177306	177297
177309	177282
177310	155037
177312	177297
177313	164863
177314	177291
177315	190979
177316	155037
177317	177311
177318	133909
177319	177286
177320	177286
177321	155037
177322	177323
177324	177306
177325	177286
177333	177307
177334	177317
177335	177281
177336	177297
177337	177282
177342	21849
177343	164858
177344	175489
177345	66122
177347	134773
177348	92983
177349	157571
177350	157603
177351	157615
177353	189925
177355	177356
177356	157671
177357	157665
177358	153587
177359	153587
177360	153587
177362	153587
177363	144531
177364	107580
177365	18338
177368	187437
177371	177369
177372	16389
177373	169067
177374	55845
177377	177593
177378	174628
177379	177593
177380	21112
177381	187707
177382	160621
177383	19172
177385	177382
177386	177385
177388	156664
177389	177385
177390	175088
177391	180067
177393	161751
177395	159238
177396	183548
177397	173056
177399	121268
177400	135496
177402	135496
177403	154601
177404	123672
177405	139899
177406	183369
177407	129464
177410	105001
177411	43292
177412	59264
177414	171436
177416	8388
177417	162612
177418	18252
177419	142041
177420	132427
177421	131727
177422	128355
177423	155735
177424	133336
177425	18981
177426	156214
177427	53097
177428	80986
177429	167019
177430	156813
177431	179182
177432	128012
177433	120864
177434	120864
177435	163044
177436	128012
177437	14544
177438	14544
177439	14544
177440	13540
177441	125536
177442	125536
177443	13540
177444	13536
177445	6189
177446	189508
177447	134616
177448	21145
177449	123206
177451	23619
177452	16254
177454	170229
177455	170229
177456	177112
177458	177112
177459	125042
177462	177476
177464	16959
177465	177476
177466	177475
177468	177476
177469	177467
177471	158663
177472	86870
177473	190684
177474	16959
177475	177476
177476	16959
177479	16959
177480	186716
177481	177475
177484	177476
177485	125042
177487	51630
177488	23107
177489	149325
177490	51953
177491	165080
177492	3092
177493	139645
177494	137740
177495	43527
177496	146734
177497	6290
177498	123830
177499	53450
177500	150242
177501	123830
177502	144855
177503	120267
177504	155370
177505	147554
177506	144282
177507	146505
177508	70730
177509	150778
177510	128875
177511	125553
177512	179572
177514	156391
177515	14450
177516	414
177517	38498
177518	135315
177519	128468
177520	86839
177521	3045
177522	407
177523	43292
177524	8027
177525	140137
177528	102786
177529	178027
177530	43292
177531	174383
177532	168416
177533	44647
177534	128468
177535	165131
177536	180979
177537	132484
177538	158325
177539	90011
177540	175199
177541	149597
177542	16940
177543	102786
177544	186280
177545	128875
177546	120721
177547	178027
177548	62059
177549	407
177550	106387
177551	166347
177552	53171
177553	19849
177554	407
177557	151161
177558	140062
177559	141235
177560	141235
177561	177563
177562	177563
177563	141235
177564	141235
177565	143545
177566	2381
177567	2381
177568	141235
177569	177563
177570	177586
177571	177586
177572	177563
177573	128941
177574	141235
177575	141235
177576	141235
177577	141235
177578	141235
177579	177586
177580	141235
177581	141235
177582	141235
177583	141235
177584	141235
177585	141235
177586	141235
177587	141235
177588	177563
177589	177563
177591	177590
177592	8042
177593	174830
177594	21734
177595	21734
177597	177594
177599	7318
177600	134260
177601	119578
177602	166502
177603	193595
177604	177606
177605	177609
177606	193596
177607	124684
177608	163187
177609	166502
177611	169618
177612	129028
177613	57130
177614	55130
177615	166687
177616	156246
177617	178205
177618	90011
177619	129028
177620	137773
177621	19855
177624	128087
177625	14195
177626	128087
177629	159196
177630	18885
177631	118726
177632	177631
177633	143986
177634	193253
177635	189247
177636	149224
177637	185992
177638	130407
177639	188704
177640	178031
177641	164711
177642	166525
177643	177638
177644	177662
177645	11242
177648	177642
177649	177646
177650	153693
177651	177643
177653	190466
177654	190466
177657	4140
177658	188702
177659	6582
177662	149224
177663	124641
177664	162016
177665	127905
177666	29340
177667	86278
177668	165080
177669	166068
177670	143986
177671	18712
177672	124792
177673	176117
177674	11390
177675	13967
177676	91240
177677	90467
177678	174708
177679	106004
177680	26481
177681	136512
177682	172027
177683	6718
177684	19859
177685	18981
177686	71367
177687	18338
177688	12909
177689	8027
177690	173516
177691	154320
177692	170034
177694	12996
177700	177699
177701	11059
177704	157693
177705	157693
177707	123702
177708	123349
177709	173516
177711	2204
177715	137334
177716	18436
177717	24923
177718	12219
177719	150805
177720	24921
177721	162977
177725	133298
177726	92026
177727	186162
177728	44647
177729	85119
177730	131440
177731	67143
177732	128468
177733	18981
177734	123663
177735	51470
177736	125735
177737	58315
177738	155916
177739	158933
177740	175199
177741	124477
177742	66122
177743	166811
177744	13198
177745	9639
177746	125995
177747	36672
177748	163216
177749	53171
177750	3968
177751	28782
177752	187065
177753	136965
177754	15715
177755	15718
177756	176123
177757	2810
177758	136965
177759	177753
177760	176123
177761	72024
177762	177763
177765	130533
177766	130533
177767	130537
177769	135282
177771	14450
177772	161751
177774	24692
177779	7056
177781	176644
177782	162768
177783	167177
177784	150127
177785	127482
177786	174835
177787	127482
177788	127482
177789	174835
177790	177789
177791	142948
177793	177789
177794	127482
177796	140431
177799	144062
177801	12519
177802	178027
177803	112669
177804	33893
177805	67811
177806	103642
177807	183966
177808	190162
177809	177908
177811	136512
177812	26747
177813	18569
177814	29836
177815	29836
177816	29836
177817	96081
177818	18569
177819	12823
177820	151451
177821	122460
177822	29836
177823	29836
177824	165382
177825	18569
177826	29836
177827	148298
177828	177995
177829	137867
177830	60467
177831	177995
177832	148298
177833	137867
177834	12822
177836	148916
177837	186576
177838	29836
177839	29836
177840	178265
177841	165382
177842	6748
177843	138576
177844	186165
177845	138576
177846	178265
177847	177908
177848	3045
177849	187459
177850	178265
177851	178265
177852	178265
177853	12823
177854	29836
177855	29836
177856	61314
177857	22480
177858	190542
177859	177952
177860	177852
177861	47742
177862	177952
177863	12823
177864	90084
177865	155198
177866	135638
177867	47742
177868	90084
177869	47742
177870	60467
177871	184637
177872	63347
177873	50885
177874	63347
177875	155988
177876	155198
177877	177831
177878	63347
177879	177831
177880	156867
177881	177650
177883	114726
177884	63347
177885	185584
177886	23970
177887	90084
177888	175878
177889	177650
177891	20491
177892	178061
177893	137798
177894	4232
177895	60467
177896	29836
177897	178061
177898	178061
177899	177831
177900	12823
177901	176100
177902	121122
177903	176100
177904	119219
177905	176100
177906	177918
177907	177952
177908	177831
177909	158655
177910	60467
177911	178061
177912	101864
177913	29836
177914	123268
177915	177921
177916	123268
177917	151451
177918	177848
177919	155198
177920	123268
177921	178017
177922	128296
177923	16477
177924	128970
177925	63347
177926	190542
177927	178010
177928	165382
177929	165382
177930	165382
177931	148927
177932	177831
177933	136271
177934	136271
177935	177831
177937	29836
177938	124074
177939	177848
177940	162635
177941	177952
177942	6581
177943	177952
177944	177952
177945	165382
177946	165382
177947	6581
177948	177952
177949	165382
177950	158651
177951	177952
177952	46382
177953	177852
177954	97233
177955	63347
177956	63347
177957	46382
177958	162804
177959	33803
177960	177831
177963	123268
177964	46382
177965	124074
177966	148900
177968	138576
177969	165382
177970	141981
177971	158651
177972	137867
177973	50885
177974	46382
177975	63347
177978	151451
177979	141254
177981	6748
177982	177831
177983	178576
177984	123268
177985	124074
177986	124074
177988	124074
177990	29836
177991	165382
177992	124074
177993	177831
177994	124074
177995	177918
177997	124074
177998	189859
177999	177952
178000	12822
178001	90084
178002	12822
178003	13159
178004	165382
178005	165382
178007	126970
178008	155994
178009	175824
178011	123268
178013	3562
178014	123268
178015	177831
178016	163421
178017	127490
178018	122736
178019	123268
178020	155198
178021	177882
178022	110985
178023	165382
178025	21652
178026	63347
178027	155198
178028	178576
178029	144652
178030	123268
178033	122736
178034	18682
178035	192546
178036	155988
178037	12822
178038	7285
178039	7285
178040	137798
178041	7285
178042	7285
178043	178007
178044	60467
178045	158655
178046	177908
178047	124074
178048	12822
178049	177921
178050	63347
178051	50885
178052	29836
178053	29836
178054	50885
178055	7285
178056	143946
178057	12910
178058	177958
178059	60467
178060	163994
178061	165382
178062	165382
178063	178081
178064	181780
